Age,Attrition,BusinessTravel,Department,DistanceFromHome,EngagementScore,TimeSinceLastPromotion,JobSatisfaction,OvertimeHours,BurnoutRisk,CommuteTime,FlexibleWorkEligibility,SkillDemandScore,DiversityIndex,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,PolicySatisfactionScore,ManagerExperienceLevel,IndustryGrowthRate,RegionalUnemploymentRate,VoluntaryOvertimeHours,MandatoryOvertimeHours,TeamDiversityScore,GenderDiversityRatio,SalaryPercentile,AttritionRiskIndex,TotalBenefits,AttritionRiskScore,RetentionRisk
29,Yes,Travel_Frequently,Sales,6,88,8,1,26,80,74,Yes,3,0.524621802,3,Technical Degree,5162,3,Female,2,4,Marketing Manager,Divorced,7437,4,Yes,21,3,4,1,0,0,2,7,6,0,2,4,3.692583202,3.193349735,1,5,0.549267895,0.448479929,Medium,7.86356133,28937,8.005883841,Low
41,Yes,Travel_Rarely,Finance,25,40,7,1,19,85,101,No,2,0.833838886,4,Human Resources,5163,1,Male,1,1,Manager,Divorced,12463,8,Yes,12,4,3,1,30,0,3,6,9,11,3,4,3.242869948,2.83820927,3,1,0.966940736,0.565647664,High,20.18630987,24963,23.59628805,Low
25,No,Travel_Rarely,Research & Development,18,85,2,3,26,35,93,No,2,0.462744351,4,Business,5164,4,Female,2,2,Marketing Manager,Divorced,16597,3,Yes,23,4,1,3,37,2,4,6,6,0,3,4,2.17572204,5.739840619,2,0,0.481420132,0.469684765,Very High,8.243710174,41097,8.640974695,Low
42,No,Non-Travel,Sales,13,47,6,2,2,85,55,No,4,0.485136891,1,Finance,5165,4,Male,1,2,Laboratory Technician,Married,11393,8,Yes,14,3,4,2,13,2,1,19,0,1,4,2,3.183322951,3.073267071,1,15,0.435074025,0.595259553,High,34.47588073,26393,23.25368208,Low
24,Yes,Travel_Frequently,Finance,15,45,6,2,19,74,36,Yes,2,0.693546724,4,Business,5166,1,Male,1,1,Laboratory Technician,Single,,2,Yes,10,4,2,2,26,3,1,12,0,3,1,3,3.808593122,4.990034096,8,0,0.781550688,0.521733661,Very High,9.412501575,,9.477705612,Low
29,Yes,Travel_Rarely,Research & Development,1,65,5,1,20,35,88,No,4,0.949991042,2,Other,5167,4,Male,3,2,Research Scientist,Single,10076,0,Yes,22,2,2,2,30,4,1,11,5,4,1,1,4.426716171,9.300017126,7,8,1.051673592,0.570582815,Medium,18.85968155,33076,12.00023389,Low
44,Yes,Travel_Rarely,Research & Development,23,84,2,1,15,6,11,Yes,2,0.672782817,2,Finance,5168,2,Male,4,1,Product Manager,Single,2442,5,Yes,10,3,4,2,32,2,1,4,5,0,3,4,1.052453454,9.51211167,1,14,0.731210341,0.508239573,Low,8.549731175,13442,8.072739649,Low
37,Yes,Travel_Frequently,Sales,8,,8,1,3,56,64,Yes,2,0.384551695,2,Marketing,5169,1,Female,3,4,Sales Executive,Single,15443,1,Yes,22,1,1,3,20,1,2,1,9,11,1,4,3.396606502,2.043246256,9,15,0.401935339,0.440803044,High,32.34158347,38943,17.16414001,Low
34,No,Travel_Rarely,Sales,18,75,8,3,12,87,63,No,2,0.51311688,2,Technical Degree,5170,3,Male,4,3,Research Scientist,Single,18529,0,Yes,23,2,1,0,17,4,1,4,1,6,1,3,3.159866028,2.426381713,5,8,0.536241442,0.452156675,Very High,14.3294632,41529,20.41850894,Low
24,Yes,Travel_Rarely,Human Resources,20,81,5,2,24,23,23,No,2,0.938413913,4,Other,5171,4,Male,4,4,Data Scientist,Divorced,19625,5,Yes,19,4,2,2,25,1,2,2,6,4,1,2,3.515242973,3.32321656,0,9,0.868518619,0.556520859,Very High,10.6043635,39625,14.67186085,Low
30,No,Travel_Rarely,Sales,24,91,2,2,0,30,54,No,3,0.842137019,4,Business,5172,2,Female,4,2,Manager,Married,17059,3,No,13,3,3,1,9,4,3,5,0,11,2,1,4.509946352,3.881745085,7,9,0.942595206,0.570928005,Very High,5.080692384,30559,4.034460271,Low
35,No,Travel_Frequently,Research & Development,12,,3,1,0,42,50,Yes,4,0.227280249,3,Life Sciences,5173,2,Male,3,4,Manager,Married,10661,5,No,18,3,3,1,30,0,4,3,4,9,1,3,4.592025781,9.477682132,4,8,0.233718898,0.522040162,Medium,34.39745535,29161,42.09663303,Low
34,No,Travel_Rarely,Research & Development,30,85,4,2,11,20,84,Yes,4,0.403106869,2,Business,5174,2,Female,2,4,Laboratory Technician,Single,6672,4,Yes,20,1,4,2,31,4,1,17,4,6,1,1,1.27513383,7.069060138,8,4,0.34873485,0.510408874,Medium,8.697581822,27672,7.377517584,Low
28,No,Travel_Rarely,Sales,20,40,8,2,12,11,11,No,3,0.683165964,3,Human Resources,5175,3,Female,1,3,Research Scientist,Single,12415,9,Yes,24,4,4,0,38,3,2,18,4,0,3,1,2.39119124,5.321549998,1,11,0.638998729,0.418299179,High,31.76704672,36415,41.30930198,Low
36,Yes,Travel_Rarely,Engineering,12,31,2,2,25,70,15,No,2,0.790342364,2,Life Sciences,5176,2,Female,4,3,Research Scientist,Divorced,8720,6,Yes,18,3,2,2,21,1,4,14,0,2,1,3,4.87873696,8.27952813,4,12,0.680321255,0.447070312,Medium,11.10257828,27720,13.74108236,Low
28,No,Travel_Rarely,Sales,25,90,8,1,6,57,100,No,1,0.296098846,4,Life Sciences,5177,1,Male,2,4,Sales Executive,Married,3002,1,Yes,14,3,3,3,5,3,3,10,5,7,2,4,4.859493401,5.047668141,0,1,0.332833167,0.518352893,Low,6.969294205,18502,8.271226423,Low
59,No,Travel_Rarely,Sales,1,39,4,4,2,78,17,Yes,1,0.612007868,2,Business,5178,3,Female,2,4,Data Scientist,Single,16567,1,Yes,13,1,4,2,25,4,2,8,7,7,3,4,3.902220855,9.289048813,0,6,0.507345798,0.422186211,Very High,24.98501305,30567,36.92647269,Low
55,Yes,Travel_Rarely,Finance,10,41,5,1,3,90,15,Yes,1,0.649971048,1,Business,5179,2,Female,4,4,Manager,Divorced,13555,9,Yes,20,3,3,1,24,2,1,14,8,2,4,2,2.976233676,7.723646809,9,12,0.7535246,0.473465192,High,21.68969913,34055,27.31691162,Low
43,Yes,Travel_Rarely,Sales,29,,1,4,0,53,113,No,4,0.297050608,2,Business,5180,1,Female,2,1,Research Scientist,Divorced,3741,1,No,11,3,4,0,21,2,2,12,2,5,3,3,3.414636025,8.509206113,8,7,0.273464084,0.439967125,Low,23.6926196,14741,32.50254409,Low
45,No,Travel_Frequently,Engineering,23,,1,3,17,7,119,No,3,0.551717717,1,Business,5181,2,Female,4,1,Sales Executive,Single,9142,4,Yes,22,,3,3,23,0,3,4,6,0,4,4,4.364962541,3.538364994,3,11,0.456901304,0.513608246,Medium,21.08969352,32642,21.73210917,Low
58,Yes,Travel_Rarely,Research & Development,19,32,1,1,4,79,91,No,1,0.202481985,1,Other,5182,4,Male,4,1,Product Manager,Single,,7,Yes,17,3,2,3,39,2,4,16,7,11,2,2,4.595596338,5.653867259,8,10,0.1635154,0.509535667,Low,16.6195989,,19.52420198,Low
22,Yes,Travel_Rarely,Research & Development,27,48,6,2,28,77,66,No,2,0.759539751,2,Business,5183,2,Female,1,2,Laboratory Technician,Divorced,2668,6,Yes,16,2,3,1,10,1,1,0,7,1,2,1,3.942060631,6.587079779,0,0,0.691885682,0.404741007,Low,31.46306878,19168,44.3774331,Low
31,No,Non-Travel,Research & Development,28,65,5,2,28,79,37,No,4,0.261279342,1,Technical Degree,5184,2,Female,4,4,Human Resources,Single,19121,4,Yes,16,3,4,3,28,4,1,19,1,3,1,1,1.036999059,8.91786121,5,3,0.294776887,0.469133415,Very High,18.80297823,36621,15.88366581,Low
37,No,Travel_Frequently,Sales,26,81,6,4,19,72,95,No,1,0.31699297,4,Life Sciences,5185,1,Female,3,3,Laboratory Technician,Divorced,13159,1,Yes,13,3,1,2,8,2,1,16,5,11,4,3,2.837274289,4.309696256,4,0,0.260674511,0.512500831,High,11.10652531,27159,12.58484459,Low
29,No,Travel_Frequently,Research & Development,27,34,2,2,10,92,80,No,4,0.833901619,4,Human Resources,5186,3,Male,1,4,Laboratory Technician,Married,15356,0,Yes,23,4,1,1,39,2,1,15,9,2,2,2,4.596881323,6.834926956,2,5,0.710898429,0.459594359,High,33.7489401,38856,25.68802327,Low
46,No,Travel_Rarely,Finance,27,43,3,4,2,85,89,No,3,0.531036455,2,Technical Degree,5187,2,Male,3,3,Research Scientist,Single,10251,7,Yes,22,4,2,1,7,1,4,12,0,5,4,1,2.110752539,4.49145489,0,7,0.568189666,0.488466947,Medium,29.46246533,32751,17.22343411,Low
33,No,Travel_Rarely,Sales,19,49,5,2,17,72,51,Yes,1,0.75464959,3,Life Sciences,5188,2,Male,2,3,Marketing Manager,Married,11490,4,Yes,11,4,3,2,32,4,3,11,5,1,2,1,2.745667879,9.055461282,6,5,0.758660089,0.59078228,High,26.79326003,23490,31.65658385,Low
46,Yes,Travel_Frequently,Sales,11,49,2,3,29,92,49,Yes,1,0.723642296,1,Other,5189,3,Male,4,4,Human Resources,Married,18567,3,Yes,16,4,4,0,38,1,3,19,1,8,3,1,3.970776218,9.063033062,6,16,0.625380429,0.423008725,Very High,26.2016217,34567,21.90752151,Low
38,No,Travel_Frequently,Research & Development,23,73,0,1,16,98,52,No,2,0.320526134,1,Other,5190,3,Female,4,4,Data Scientist,Married,6420,6,Yes,12,4,2,0,17,0,2,10,9,5,1,4,2.840416339,7.132668944,8,10,0.29441158,0.506935309,Low,13.77297797,18420,9.258690834,Low
47,No,Travel_Rarely,Sales,22,41,5,2,13,84,18,Yes,4,0.335276808,4,Marketing,5191,4,Female,1,4,Software Engineer,Single,10439,5,Yes,15,4,1,1,0,2,2,3,5,9,1,3,2.80360826,4.45224945,3,14,0.368960042,0.512719955,Medium,24.15300464,25939,15.31650098,Low
35,No,Travel_Rarely,Human Resources,3,70,9,3,29,37,44,No,1,0.72730779,4,Technical Degree,5192,2,Male,3,2,Software Engineer,Divorced,5659,7,Yes,21,4,3,1,5,0,3,11,6,2,2,1,4.238771906,8.299978877,7,3,0.812513845,0.418521867,Low,17.06267277,27159,17.32876133,Low
57,No,Non-Travel,Research & Development,30,98,9,4,29,91,13,No,2,0.390531428,4,Technical Degree,5193,2,Female,2,2,Product Manager,Married,18247,8,Yes,21,3,1,1,22,1,4,7,8,4,3,4,1.828099539,9.70286803,3,10,0.413524537,0.445866012,Very High,2.988449336,39747,2.767881331,Low
44,No,Travel_Rarely,Sales,14,49,1,1,0,82,56,No,3,0.553328512,2,Finance,5194,4,Male,1,2,Software Engineer,Single,13670,6,No,17,3,4,2,33,3,2,0,8,2,2,2,2.926927179,2.254004574,4,1,0.542423604,0.561720085,High,34.90947416,31670,40.62215849,Low
27,No,Travel_Rarely,Research & Development,18,41,6,1,16,26,86,No,1,0.857066881,3,Life Sciences,5195,3,Male,3,1,Product Manager,Divorced,,1,Yes,21,4,3,1,39,4,4,17,4,10,2,1,4.763714989,4.70699231,0,17,0.780450848,0.468961001,High,31.03583156,,17.33207919,Low
26,No,Travel_Rarely,Sales,27,42,4,2,6,99,84,No,3,0.419087389,3,Business,5196,2,Female,4,1,Marketing Manager,Married,16420,1,Yes,10,1,4,0,39,0,4,14,2,8,1,2,1.763567868,9.991414788,0,0,0.339547964,0.424819859,Very High,22.72772406,26420,19.36877365,Low
46,No,Travel_Frequently,Sales,27,39,0,2,15,82,47,No,3,0.474006972,4,Human Resources,5197,4,Female,4,4,Laboratory Technician,Married,10722,9,Yes,16,,2,2,12,1,3,13,5,9,3,4,1.908165791,8.482330318,3,4,0.453806639,0.539135619,Medium,13.80793003,27722,18.31798784,Low
39,Yes,Travel_Frequently,Engineering,6,42,8,2,0,98,55,No,3,0.450626212,2,Human Resources,5198,2,Female,4,1,Manager,Divorced,14672,1,No,10,3,1,1,21,3,4,1,3,11,2,3,2.139514327,6.70837198,3,15,0.506211686,0.446915719,High,30.85511801,25172,15.84608896,Low
34,No,Travel_Frequently,Sales,26,72,1,3,14,95,24,No,2,0.796830541,3,Finance,5199,1,Male,1,4,Manager,Divorced,19559,3,Yes,12,3,2,1,25,1,4,17,7,9,2,4,3.622608776,8.74363698,8,5,0.656772019,0.576557539,Very High,14.43226337,32059,17.03960932,Low
35,No,Travel_Rarely,Research & Development,23,84,1,4,1,3,118,Yes,1,0.456969491,2,Life Sciences,5200,4,Female,3,3,Software Engineer,Divorced,19402,1,Yes,17,2,3,3,4,0,3,8,3,7,1,4,4.150807995,3.928464984,9,1,0.532683391,0.48873854,Very High,8.583495302,37902,10.60162267,Low
49,No,Travel_Rarely,Research & Development,9,37,9,2,1,90,44,Yes,3,0.506358197,3,Marketing,5201,3,Male,1,3,Sales Executive,Single,5802,5,Yes,21,1,1,1,36,0,1,19,4,4,3,3,4.271730107,2.023732771,4,14,0.419539082,0.565814108,Low,33.53920779,27302,37.55508238,Low
39,No,Travel_Rarely,Research & Development,25,93,9,3,23,57,99,No,3,0.644624427,4,Technical Degree,5202,3,Female,1,2,Laboratory Technician,Divorced,18173,4,Yes,14,4,1,3,39,0,4,12,9,8,1,4,3.132759058,3.664107969,7,9,0.70985875,0.417750322,Very High,5.665235037,33673,5.155912124,Low
49,No,Travel_Frequently,Sales,9,41,3,3,4,54,69,No,1,0.608877732,4,Business,5203,3,Male,4,3,Product Manager,Single,10450,2,Yes,24,2,4,0,7,0,3,2,2,3,3,4,2.79624541,5.751132116,6,11,0.713351099,0.413208137,Medium,30.36012579,34450,41.75168789,Low
48,No,Travel_Frequently,Engineering,27,70,1,2,3,70,64,No,3,0.420516676,3,Technical Degree,5204,4,Female,2,1,Product Manager,Single,8761,2,Yes,23,3,2,3,32,4,2,8,1,6,3,4,1.581242492,3.447706223,9,19,0.486092224,0.483850885,Medium,15.44721238,33261,22.32690444,Low
53,Yes,Non-Travel,Finance,26,32,9,2,2,92,49,No,2,0.687422766,3,Human Resources,5205,1,Male,3,2,Product Manager,Divorced,3057,4,Yes,12,1,4,3,10,3,3,12,1,6,2,3,3.985572066,2.129496439,5,16,0.798714962,0.413652434,Low,15.51495288,16557,18.35732169,Low
30,No,Travel_Rarely,Research & Development,17,40,5,2,7,20,78,No,4,0.48355602,3,Business,5206,4,Female,4,3,Human Resources,Married,,5,Yes,19,,3,0,17,0,3,15,4,11,1,4,4.970718399,7.379935269,1,16,0.434227385,0.411536839,Very High,31.37701527,,37.23843405,Low
53,Yes,Travel_Frequently,Sales,4,48,4,2,13,51,14,No,4,0.56647842,2,Human Resources,5207,4,Female,4,2,Software Engineer,Married,8273,8,Yes,12,4,2,1,30,1,4,10,9,7,1,3,4.64823799,5.936956645,2,16,0.610653769,0.473985823,Medium,26.93359831,20773,16.15677518,Low
41,Yes,Travel_Rarely,Engineering,4,41,9,2,25,84,28,No,3,0.501944955,2,Life Sciences,5208,4,Male,3,3,Data Scientist,Single,9249,0,Yes,12,1,1,0,23,1,1,1,2,9,2,1,1.562166034,8.747008488,4,16,0.541192237,0.443405644,Medium,7.503939096,21249,3.901538397,Low
49,Yes,Travel_Rarely,Finance,26,46,9,1,5,80,108,No,1,0.827696498,4,Human Resources,5209,2,Female,1,4,Marketing Manager,Married,5693,3,Yes,15,2,4,0,35,0,2,14,9,3,1,2,1.423477956,5.325764544,0,8,0.715672306,0.417052063,Low,24.20395932,20693,28.18747646,Low
54,Yes,Travel_Rarely,Human Resources,24,36,2,1,22,99,70,No,1,0.632121434,2,Finance,5210,4,Female,1,4,Human Resources,Single,6953,9,Yes,13,3,3,0,30,3,4,4,3,11,1,1,1.27023634,3.521720915,8,8,0.63878488,0.488997178,Medium,22.64780931,19953,25.33989236,Low
25,No,Travel_Rarely,Sales,19,,1,1,10,65,21,Yes,1,0.990072739,2,Finance,5211,2,Female,1,4,Research Scientist,Married,,1,Yes,12,2,1,3,36,4,1,5,3,7,1,4,1.376590206,6.792669011,8,18,1.021590886,0.450336504,Very High,28.81870878,,14.51460913,Low
55,Yes,Non-Travel,Sales,16,53,5,3,4,13,60,Yes,4,0.594790426,1,Marketing,5212,1,Male,3,1,Sales Executive,Single,18950,6,Yes,20,4,4,1,6,4,1,5,4,2,4,1,4.368414321,5.135643353,2,10,0.553206052,0.498256936,Very High,24.74729633,39450,36.4719393,Low
24,Yes,Travel_Rarely,Sales,30,93,1,1,4,82,43,No,3,0.912591099,2,Other,5213,3,Male,1,2,Manager,Single,2835,1,Yes,13,4,1,3,8,2,2,12,0,5,1,3,4.599002494,4.656145852,7,18,0.809961883,0.404282736,Low,3.923968632,17335,2.015081566,Low
47,Yes,Non-Travel,Sales,17,53,3,2,13,64,47,No,1,0.658979857,2,Business,5214,3,Female,2,3,Manager,Married,8787,7,Yes,12,1,2,2,14,2,3,1,5,6,2,4,1.568796118,8.903378595,3,1,0.775214815,0.491176502,Medium,24.3299997,21787,31.81557167,Low
29,Yes,Travel_Rarely,Sales,3,31,4,1,25,85,97,Yes,3,0.914644041,1,Technical Degree,5215,4,Male,2,4,Manager,Single,10706,1,Yes,10,2,3,1,22,1,3,3,6,1,3,2,1.003171581,7.879930378,0,7,1.019439825,0.422233298,Medium,35.62139314,21206,43.91172591,Low
27,No,Travel_Rarely,Finance,22,81,7,1,23,52,53,Yes,2,0.731298848,2,Technical Degree,5216,4,Female,3,2,Data Scientist,Divorced,5366,3,Yes,22,3,3,2,15,1,4,3,6,0,1,3,4.522386272,8.195856367,7,16,0.675970974,0.537230289,Low,11.14797491,28366,7.168713356,Low
37,No,Travel_Rarely,Research & Development,7,41,0,3,16,12,88,No,4,0.296574641,4,Human Resources,5217,1,Male,3,1,Human Resources,Divorced,15713,1,Yes,24,2,2,3,35,0,2,18,5,4,3,4,2.950112178,8.58104183,7,13,0.282181388,0.561120864,Very High,29.92944102,41213,32.32755648,Low
45,Yes,Travel_Rarely,Sales,25,94,6,1,27,64,115,No,3,0.275214445,2,Marketing,5218,4,Male,1,2,Marketing Manager,Married,11579,4,Yes,16,2,4,1,29,0,2,18,5,0,3,1,1.694427791,3.44552783,6,8,0.237206465,0.570018592,High,4.650650598,28079,5.793172048,Low
51,No,Travel_Rarely,Research & Development,5,89,5,3,18,44,33,No,2,0.811464675,3,Business,5219,1,Male,2,4,Data Scientist,Divorced,5271,4,Yes,18,1,1,3,17,4,4,1,3,9,4,4,1.114499509,2.335871291,9,14,0.756452939,0.427750402,Low,6.630906696,24771,9.15959028,Low
34,No,Travel_Rarely,Sales,21,87,2,4,10,12,105,No,4,0.747017692,3,Marketing,5220,2,Female,3,2,Sales Executive,Divorced,12725,0,Yes,17,3,1,0,35,2,4,14,9,3,4,3,1.045230371,8.562402573,5,0,0.836426904,0.440240537,High,7.316687218,29725,9.767252545,Low
26,No,Travel_Rarely,Research & Development,3,71,9,1,6,26,73,Yes,1,0.56051397,4,Marketing,5221,1,Male,2,1,Manager,Single,4683,2,Yes,13,1,1,0,36,1,2,8,4,8,4,2,1.368279195,6.269317002,6,3,0.657627264,0.522082798,Low,16.58096406,17683,16.88165625,Low
46,Yes,Non-Travel,Sales,12,30,9,4,12,42,111,No,2,0.54358705,2,Human Resources,5222,4,Male,3,3,Research Scientist,Married,11434,5,Yes,13,1,1,1,7,0,1,9,5,8,4,3,4.25367063,7.797121222,8,2,0.54819321,0.44496111,High,37.20298382,24934,47.97877046,Low
41,No,Travel_Frequently,Sales,19,51,9,1,18,28,53,No,4,0.728626465,4,Technical Degree,5223,1,Female,3,2,Human Resources,Married,19925,0,Yes,24,2,3,3,25,3,1,13,1,7,4,1,2.345437377,9.056226281,0,9,0.681255704,0.574022778,Very High,26.60605014,45425,37.13567011,Low
39,No,Travel_Frequently,Sales,9,42,0,1,24,44,23,No,3,0.644322493,1,Other,5224,1,Female,1,2,Human Resources,Married,13802,3,Yes,18,1,2,1,21,4,4,6,9,5,2,2,4.055759056,5.66435998,3,9,0.678626746,0.545053067,High,29.14676412,32302,16.46814061,Low
39,Yes,Travel_Rarely,Research & Development,3,94,1,1,17,89,40,No,4,0.36200189,1,Finance,5225,1,Female,3,4,Data Scientist,Married,18771,8,Yes,16,1,2,2,11,3,3,14,9,7,3,4,2.874804708,7.564876426,0,14,0.40806276,0.509539461,Very High,3.485682824,35771,1.853284606,Low
23,No,Travel_Rarely,Research & Development,3,67,0,4,15,85,111,No,4,0.900259695,2,Finance,5226,2,Male,2,1,Marketing Manager,Married,7513,0,Yes,16,1,2,3,14,4,2,18,5,3,1,3,2.041650885,2.535015141,0,7,0.881420759,0.55560695,Medium,16.86704001,25013,9.490632758,Low
31,No,Travel_Rarely,Research & Development,16,93,2,3,11,48,63,No,2,0.762569292,4,Human Resources,5227,2,Female,3,4,Marketing Manager,Single,18019,5,Yes,13,2,1,0,26,1,4,5,4,6,1,2,1.803423568,7.813585921,3,3,0.745115468,0.522452079,Very High,4.162447842,31019,2.866122872,Low
33,No,Travel_Frequently,Engineering,25,81,0,4,27,50,14,No,2,0.721223553,4,Life Sciences,5228,2,Female,4,3,Data Scientist,Married,4320,0,Yes,16,4,1,3,15,4,2,17,0,9,2,2,2.386749787,4.147738753,7,13,0.584505385,0.542235182,Low,9.668320967,21820,9.107996605,Low
34,Yes,Travel_Rarely,Research & Development,20,,9,1,14,11,109,No,1,0.581137099,2,Life Sciences,5229,1,Female,2,2,Product Manager,Married,,9,Yes,16,1,1,3,17,4,4,12,1,1,4,1,1.451566343,7.041833935,3,1,0.498453562,0.408849174,Low,21.7453629,,16.05419493,Low
32,Yes,Travel_Rarely,Research & Development,13,36,4,1,0,77,39,Yes,2,0.956500881,1,Other,5230,4,Male,1,2,Software Engineer,Married,12567,1,No,15,1,2,0,38,1,2,17,5,2,4,4,3.688394317,3.28020986,1,15,0.945529706,0.43380355,High,22.98656846,27567,26.70291923,Low
40,No,Travel_Rarely,Finance,6,90,9,2,10,99,68,Yes,3,0.208681189,3,Other,5231,2,Female,2,4,Marketing Manager,Married,9807,5,Yes,22,3,2,3,10,1,1,5,0,7,4,4,3.66765036,2.8166794,0,0,0.2197688,0.509457521,Medium,7.077618485,33307,8.952606702,Low
56,No,Travel_Rarely,Sales,1,91,5,1,6,36,87,No,2,0.758710253,1,Finance,5232,2,Female,1,4,Manager,Divorced,12810,4,Yes,10,1,3,2,33,4,2,16,0,9,4,2,1.947681234,6.27185868,2,5,0.645716077,0.567178268,High,5.86747471,23810,3.841228501,Low
47,No,Travel_Frequently,Sales,11,32,0,1,15,29,43,No,3,0.986127428,3,Other,5233,4,Female,1,1,Data Scientist,Divorced,12221,4,Yes,17,1,4,2,37,0,1,9,3,3,4,3,3.990038942,4.410838979,7,9,0.939484625,0.461890551,High,34.15856329,30221,26.51932164,Low
35,No,Travel_Rarely,Finance,18,60,0,1,8,40,66,No,3,0.672631917,2,Business,5234,3,Female,1,2,Manager,Divorced,5238,3,Yes,18,1,2,2,15,2,4,12,4,0,3,1,3.020014943,3.099595254,1,10,0.602366237,0.401913755,Low,20.28714588,24238,24.46903034,Low
45,Yes,Travel_Rarely,Engineering,27,93,3,1,19,17,10,No,4,0.674646309,4,Human Resources,5235,2,Female,3,2,Product Manager,Divorced,3214,2,Yes,10,3,1,1,9,4,3,17,0,1,4,4,3.170479213,8.404009597,1,9,0.666346958,0.509482494,Low,4.292615484,13714,2.709294539,Low
22,Yes,Travel_Frequently,Sales,30,71,3,4,8,37,115,No,2,0.835113285,1,Technical Degree,5236,4,Female,3,1,Software Engineer,Married,16847,6,Yes,18,2,3,0,20,2,3,12,1,2,3,3,4.199575641,7.506872306,8,17,0.871140785,0.402705478,Very High,15.52787061,34847,15.04259374,Low
43,Yes,Travel_Rarely,Finance,3,43,7,2,11,85,74,No,3,0.219140052,3,Marketing,5237,4,Female,4,4,Data Scientist,Single,7484,5,Yes,14,1,3,1,10,3,3,13,0,11,3,2,1.483345008,4.487173662,0,13,0.215735203,0.484220752,Medium,8.259852838,21984,8.981345929,Low
44,Yes,Travel_Rarely,Sales,18,72,9,1,18,72,51,No,4,0.292447728,2,Life Sciences,5238,4,Male,2,1,Sales Executive,Divorced,2783,8,Yes,17,,3,0,18,0,4,6,2,3,1,4,1.681950519,5.810077537,9,2,0.257543932,0.556289763,Low,16.06091781,19783,8.037052749,Low
40,No,Travel_Rarely,Engineering,30,61,6,2,13,53,46,No,4,0.876533009,3,Technical Degree,5239,1,Male,1,2,Software Engineer,Single,13165,2,Yes,15,,1,3,34,2,4,17,7,9,1,4,1.741945784,7.682285709,5,0,0.788390916,0.54175253,High,20.96395015,29665,17.48150636,Low
39,No,Travel_Frequently,Sales,11,59,6,4,11,69,36,Yes,3,0.725527931,4,Marketing,5240,3,Female,3,2,Human Resources,Divorced,4100,8,Yes,24,1,2,3,10,0,4,11,8,4,1,4,3.844752548,8.302413816,0,7,0.606766177,0.434404454,Low,21.96310382,29600,28.31966922,Low
33,No,Non-Travel,Sales,26,90,8,1,23,23,65,No,2,0.986124172,1,Marketing,5241,4,Female,3,1,Manager,Married,19310,5,Yes,20,2,1,0,8,4,4,12,3,5,3,3,3.495484925,7.274372702,6,11,0.951324376,0.429908682,Very High,6.891476836,39310,10.28558132,Low
49,No,Travel_Frequently,Research & Development,15,57,7,1,8,54,20,No,1,0.525884031,2,Marketing,5242,4,Female,1,2,Research Scientist,Single,4794,3,Yes,18,2,3,2,17,3,4,7,0,11,2,4,4.81162347,5.499164083,0,6,0.593511095,0.494512196,Low,23.0460607,23794,19.75174807,Low
49,No,Travel_Frequently,Engineering,3,74,2,4,20,10,112,Yes,3,0.557589665,2,Life Sciences,5243,4,Female,2,3,Human Resources,Married,,2,Yes,15,1,2,0,0,0,2,11,5,10,4,3,1.464336794,4.837055335,1,18,0.520663249,0.567436307,Very High,13.82865717,,8.183433189,Low
54,No,Travel_Rarely,Human Resources,12,39,3,1,11,47,85,No,1,0.73105663,2,Other,5244,2,Female,3,1,Software Engineer,Married,3145,1,Yes,18,3,3,2,38,4,1,3,7,10,4,2,1.665435614,7.728139964,5,11,0.68337026,0.46619782,Low,31.42323009,22145,28.03824944,Low
40,No,Travel_Rarely,Finance,30,45,7,1,12,79,16,Yes,2,0.344526075,3,Human Resources,5245,3,Female,3,4,Marketing Manager,Divorced,7662,3,Yes,12,1,4,3,27,3,3,11,7,10,4,4,1.263904036,5.092688262,8,13,0.297721878,0.409894035,Medium,29.11149083,21162,26.50431158,Low
49,No,Travel_Rarely,Research & Development,21,60,4,3,4,80,30,No,1,0.43043809,4,Other,5246,4,Female,3,1,Sales Executive,Single,11390,7,Yes,14,,4,1,20,0,4,9,5,3,1,4,1.607194965,4.209849314,7,1,0.485158474,0.513577557,High,20.9692129,25890,27.16181937,Low
58,No,Travel_Frequently,Research & Development,12,39,4,1,4,27,50,No,4,0.888294889,3,Finance,5247,3,Male,2,2,Human Resources,Single,3769,5,Yes,18,2,2,1,0,4,3,3,6,11,4,2,2.471182765,3.253838929,5,19,0.79705217,0.552151009,Low,31.47888359,22269,41.56178889,Low
47,Yes,Travel_Rarely,Sales,17,32,7,1,8,92,110,Yes,1,0.84236826,4,Life Sciences,5248,3,Male,1,3,Marketing Manager,Married,3234,8,Yes,17,2,2,3,28,1,4,0,6,9,3,4,1.086942752,8.464777265,2,7,0.993119074,0.443281098,Low,31.26264679,21734,27.10111129,Low
56,No,Travel_Frequently,Sales,1,49,7,3,24,86,106,Yes,1,0.656855794,2,Human Resources,5249,4,Male,2,2,Marketing Manager,Divorced,12508,7,Yes,17,1,4,0,14,1,3,12,7,8,3,3,3.018332856,9.080180369,8,4,0.654625609,0.594720901,High,23.34256613,29508,12.97368322,Low
